16777216hashtable_search,24,3.2489
16777216hashtable_find,24,0.019164
16777216hashtable_search,24,3.25985
16777216hashtable_find,24,0.019267
16777216hashtable_search,24,3.28603
16777216hashtable_find,24,0.017864
16777216hashtable_search,24,3.2409
16777216hashtable_find,24,0.019258
16777216hashtable_search,24,3.2065
16777216hashtable_find,24,0.018282
16777216hashtable_search,24,3.2396
16777216hashtable_find,24,0.017485
16777216hashtable_search,24,3.2768
16777216hashtable_find,24,0.017591
16777216hashtable_search,24,3.26126
16777216hashtable_find,24,0.017521
16777216hashtable_search,24,3.2133
16777216hashtable_find,24,0.017741
16777216hashtable_search,24,3.24651
16777216hashtable_find,24,0.01825
