1024 sortedarray_insert,10,0.001939
1024 sortedarray_find,10,0.014709
1024 sortedarray_insert,10,0.0007
1024 sortedarray_find,10,0.011119
1024 sortedarray_insert,10,0.000685
1024 sortedarray_find,10,0.01111
1024 sortedarray_insert,10,0.000722
1024 sortedarray_find,10,0.011079
1024 sortedarray_insert,10,0.000668
1024 sortedarray_find,10,0.011061
1024 sortedarray_insert,10,0.000699
1024 sortedarray_find,10,0.011133
1024 sortedarray_insert,10,0.000695
1024 sortedarray_find,10,0.0111
1024 sortedarray_insert,10,0.000673
1024 sortedarray_find,10,0.011079
1024 sortedarray_insert,10,0.000703
1024 sortedarray_find,10,0.011175
1024 sortedarray_insert,10,0.000703
1024 sortedarray_find,10,0.011117
2048 sortedarray_insert,11,0.002736
2048 sortedarray_find,11,0.012404
2048 sortedarray_insert,11,0.002726
2048 sortedarray_find,11,0.012429
2048 sortedarray_insert,11,0.002807
2048 sortedarray_find,11,0.012408
2048 sortedarray_insert,11,0.002784
2048 sortedarray_find,11,0.012421
2048 sortedarray_insert,11,0.002654
2048 sortedarray_find,11,0.012423
2048 sortedarray_insert,11,0.002725
2048 sortedarray_find,11,0.012427
2048 sortedarray_insert,11,0.002729
2048 sortedarray_find,11,0.012428
2048 sortedarray_insert,11,0.002702
2048 sortedarray_find,11,0.01243
2048 sortedarray_insert,11,0.002769
2048 sortedarray_find,11,0.012498
2048 sortedarray_insert,11,0.002762
2048 sortedarray_find,11,0.012464
4096 sortedarray_insert,12,0.010681
4096 sortedarray_find,12,0.013787
4096 sortedarray_insert,12,0.010748
4096 sortedarray_find,12,0.013734
4096 sortedarray_insert,12,0.010729
4096 sortedarray_find,12,0.013775
4096 sortedarray_insert,12,0.010722
4096 sortedarray_find,12,0.013753
4096 sortedarray_insert,12,0.010771
4096 sortedarray_find,12,0.013748
4096 sortedarray_insert,12,0.010839
4096 sortedarray_find,12,0.013766
4096 sortedarray_insert,12,0.010814
4096 sortedarray_find,12,0.01375
4096 sortedarray_insert,12,0.010669
4096 sortedarray_find,12,0.013751
4096 sortedarray_insert,12,0.01081
4096 sortedarray_find,12,0.013784
4096 sortedarray_insert,12,0.010808
4096 sortedarray_find,12,0.013744
8192 sortedarray_insert,13,0.042955
8192 sortedarray_find,13,0.015187
8192 sortedarray_insert,13,0.042435
8192 sortedarray_find,13,0.015136
8192 sortedarray_insert,13,0.042818
8192 sortedarray_find,13,0.015186
8192 sortedarray_insert,13,0.042369
8192 sortedarray_find,13,0.015207
8192 sortedarray_insert,13,0.042709
8192 sortedarray_find,13,0.015204
8192 sortedarray_insert,13,0.043033
8192 sortedarray_find,13,0.015209
8192 sortedarray_insert,13,0.043006
8192 sortedarray_find,13,0.015194
8192 sortedarray_insert,13,0.043282
8192 sortedarray_find,13,0.015171
8192 sortedarray_insert,13,0.042919
8192 sortedarray_find,13,0.015198
8192 sortedarray_insert,13,0.042883
8192 sortedarray_find,13,0.015195
16384 sortedarray_insert,14,0.170231
16384 sortedarray_find,14,0.016649
16384 sortedarray_insert,14,0.17129
16384 sortedarray_find,14,0.016691
16384 sortedarray_insert,14,0.17072
16384 sortedarray_find,14,0.016663
16384 sortedarray_insert,14,0.170849
16384 sortedarray_find,14,0.01667
16384 sortedarray_insert,14,0.17176
16384 sortedarray_find,14,0.016684
16384 sortedarray_insert,14,0.168924
16384 sortedarray_find,14,0.016656
16384 sortedarray_insert,14,0.171819
16384 sortedarray_find,14,0.016679
16384 sortedarray_insert,14,0.172648
16384 sortedarray_find,14,0.016673
16384 sortedarray_insert,14,0.17211
16384 sortedarray_find,14,0.016672
16384 sortedarray_insert,14,0.170858
16384 sortedarray_find,14,0.016682
32768 sortedarray_insert,15,0.687888
32768 sortedarray_find,15,0.018035
32768 sortedarray_insert,15,0.682225
32768 sortedarray_find,15,0.018031
32768 sortedarray_insert,15,0.682128
32768 sortedarray_find,15,0.018023
32768 sortedarray_insert,15,0.684124
32768 sortedarray_find,15,0.018025
32768 sortedarray_insert,15,0.680934
32768 sortedarray_find,15,0.018106
