1024 skiplist0.5_insert,total_lvl=,1090,max_lvl=<< ,9,10,0.024187
1024 skiplist0.5_find,10,0.016453
1024 skiplist0.5_insert,total_lvl=,1108,max_lvl=<< ,11,10,0.021075
1024 skiplist0.5_find,10,0.017321
1024 skiplist0.5_insert,total_lvl=,1012,max_lvl=<< ,8,10,0.020407
1024 skiplist0.5_find,10,0.016245
1024 skiplist0.5_insert,total_lvl=,991,max_lvl=<< ,9,10,0.020314
1024 skiplist0.5_find,10,0.017462
1024 skiplist0.5_insert,total_lvl=,1068,max_lvl=<< ,9,10,0.020855
1024 skiplist0.5_find,10,0.017116
1024 skiplist0.5_insert,total_lvl=,1040,max_lvl=<< ,9,10,0.020218
1024 skiplist0.5_find,10,0.018134
1024 skiplist0.5_insert,total_lvl=,1057,max_lvl=<< ,18,10,0.020247
1024 skiplist0.5_find,10,0.019536
1024 skiplist0.5_insert,total_lvl=,1110,max_lvl=<< ,12,10,0.020298
1024 skiplist0.5_find,10,0.017987
1024 skiplist0.5_insert,total_lvl=,951,max_lvl=<< ,8,10,0.020121
1024 skiplist0.5_find,10,0.016803
1024 skiplist0.5_insert,total_lvl=,1070,max_lvl=<< ,14,10,0.020215
1024 skiplist0.5_find,10,0.017957
2048 skiplist0.5_insert,total_lvl=,2150,max_lvl=<< ,10,11,0.041028
2048 skiplist0.5_find,11,0.021315
2048 skiplist0.5_insert,total_lvl=,2051,max_lvl=<< ,10,11,0.041752
2048 skiplist0.5_find,11,0.020471
2048 skiplist0.5_insert,total_lvl=,2110,max_lvl=<< ,12,11,0.040654
2048 skiplist0.5_find,11,0.02075
2048 skiplist0.5_insert,total_lvl=,2045,max_lvl=<< ,9,11,0.042304
2048 skiplist0.5_find,11,0.020517
2048 skiplist0.5_insert,total_lvl=,2055,max_lvl=<< ,11,11,0.041385
2048 skiplist0.5_find,11,0.020841
2048 skiplist0.5_insert,total_lvl=,2055,max_lvl=<< ,10,11,0.041459
2048 skiplist0.5_find,11,0.019925
2048 skiplist0.5_insert,total_lvl=,1976,max_lvl=<< ,8,11,0.041203
2048 skiplist0.5_find,11,0.020197
2048 skiplist0.5_insert,total_lvl=,2030,max_lvl=<< ,9,11,0.041622
2048 skiplist0.5_find,11,0.020033
2048 skiplist0.5_insert,total_lvl=,2087,max_lvl=<< ,11,11,0.041169
2048 skiplist0.5_find,11,0.021312
2048 skiplist0.5_insert,total_lvl=,1999,max_lvl=<< ,12,11,0.040646
2048 skiplist0.5_find,11,0.020781
4096 skiplist0.5_insert,total_lvl=,4064,max_lvl=<< ,11,12,0.082721
4096 skiplist0.5_find,12,0.024014
4096 skiplist0.5_insert,total_lvl=,4048,max_lvl=<< ,17,12,0.084596
4096 skiplist0.5_find,12,0.024846
4096 skiplist0.5_insert,total_lvl=,4169,max_lvl=<< ,10,12,0.083363
4096 skiplist0.5_find,12,0.023619
4096 skiplist0.5_insert,total_lvl=,4143,max_lvl=<< ,13,12,0.084079
4096 skiplist0.5_find,12,0.024791
4096 skiplist0.5_insert,total_lvl=,4175,max_lvl=<< ,13,12,0.082447
4096 skiplist0.5_find,12,0.02509
4096 skiplist0.5_insert,total_lvl=,4033,max_lvl=<< ,11,12,0.083082
4096 skiplist0.5_find,12,0.024447
4096 skiplist0.5_insert,total_lvl=,4070,max_lvl=<< ,10,12,0.08234
4096 skiplist0.5_find,12,0.02423
4096 skiplist0.5_insert,total_lvl=,4150,max_lvl=<< ,11,12,0.082801
4096 skiplist0.5_find,12,0.024444
4096 skiplist0.5_insert,total_lvl=,3987,max_lvl=<< ,13,12,0.082097
4096 skiplist0.5_find,12,0.024926
4096 skiplist0.5_insert,total_lvl=,4149,max_lvl=<< ,13,12,0.081809
4096 skiplist0.5_find,12,0.02475
8192 skiplist0.5_insert,total_lvl=,8059,max_lvl=<< ,13,13,0.167499
8192 skiplist0.5_find,13,0.030975
8192 skiplist0.5_insert,total_lvl=,8273,max_lvl=<< ,16,13,0.168647
8192 skiplist0.5_find,13,0.029319
8192 skiplist0.5_insert,total_lvl=,8228,max_lvl=<< ,13,13,0.166628
8192 skiplist0.5_find,13,0.030754
8192 skiplist0.5_insert,total_lvl=,8194,max_lvl=<< ,14,13,0.16849
8192 skiplist0.5_find,13,0.029729
8192 skiplist0.5_insert,total_lvl=,8078,max_lvl=<< ,13,13,0.166905
8192 skiplist0.5_find,13,0.02964
8192 skiplist0.5_insert,total_lvl=,8037,max_lvl=<< ,11,13,0.16904
8192 skiplist0.5_find,13,0.028876
8192 skiplist0.5_insert,total_lvl=,8197,max_lvl=<< ,15,13,0.165389
8192 skiplist0.5_find,13,0.029617
8192 skiplist0.5_insert,total_lvl=,8218,max_lvl=<< ,16,13,0.166431
