lomutoqsort,24,955.883
lomutoqsort,24,961.069
lomutoqsort,24,952.26
lomutoqsort,24,955.438
lomutoqsort,24,952.682
lomutoqsort,24,954.513
lomutoqsort,24,959.318
lomutoqsort,24,998.623
