lomutoqsort,10,0.000297
lomutoqsort,10,0.000289
lomutoqsort,10,0.000326
lomutoqsort,10,0.000293
lomutoqsort,10,0.000259
lomutoqsort,10,0.000259
lomutoqsort,10,0.000247
lomutoqsort,10,0.000257
lomutoqsort,10,0.000249
lomutoqsort,10,0.000251
lomutoqsort,11,0.000554
lomutoqsort,11,0.000556
lomutoqsort,11,0.000661
lomutoqsort,11,0.000633
lomutoqsort,11,0.00054
lomutoqsort,11,0.000567
lomutoqsort,11,0.00056
lomutoqsort,11,0.000571
lomutoqsort,11,0.000592
lomutoqsort,11,0.000597
lomutoqsort,12,0.001216
lomutoqsort,12,0.001276
lomutoqsort,12,0.001242
lomutoqsort,12,0.000469
lomutoqsort,12,0.000442
lomutoqsort,12,0.000461
lomutoqsort,12,0.000447
lomutoqsort,12,0.000454
lomutoqsort,12,0.000446
lomutoqsort,12,0.000437
lomutoqsort,13,0.001026
lomutoqsort,13,0.000995
lomutoqsort,13,0.001028
lomutoqsort,13,0.001021
lomutoqsort,13,0.000999
lomutoqsort,13,0.001019
lomutoqsort,13,0.001002
lomutoqsort,13,0.001008
lomutoqsort,13,0.00106
lomutoqsort,13,0.001045
lomutoqsort,14,0.00265
lomutoqsort,14,0.002501
lomutoqsort,14,0.002587
lomutoqsort,14,0.002486
lomutoqsort,14,0.002569
lomutoqsort,14,0.002603
lomutoqsort,14,0.002513
lomutoqsort,14,0.002485
lomutoqsort,14,0.002594
lomutoqsort,14,0.002555
lomutoqsort,15,0.00685
lomutoqsort,15,0.006987
lomutoqsort,15,0.006899
lomutoqsort,15,0.006974
lomutoqsort,15,0.006813
lomutoqsort,15,0.006855
lomutoqsort,15,0.006882
lomutoqsort,15,0.006778
lomutoqsort,15,0.00699
lomutoqsort,15,0.006946
lomutoqsort,16,0.021009
lomutoqsort,16,0.020955
lomutoqsort,16,0.02923
lomutoqsort,16,0.021279
lomutoqsort,16,0.021195
lomutoqsort,16,0.020851
lomutoqsort,16,0.020955
lomutoqsort,16,0.02092
lomutoqsort,16,0.020763
lomutoqsort,16,0.021055
lomutoqsort,17,0.070839
lomutoqsort,17,0.07051
lomutoqsort,17,0.070994
lomutoqsort,17,0.071363
lomutoqsort,17,0.070674
lomutoqsort,17,0.070813
lomutoqsort,17,0.070746
lomutoqsort,17,0.071278
lomutoqsort,17,0.07095
lomutoqsort,17,0.070811
lomutoqsort,18,0.255864
lomutoqsort,18,0.256891
lomutoqsort,18,0.256581
lomutoqsort,18,0.257004
lomutoqsort,18,0.257028
lomutoqsort,18,0.255719
lomutoqsort,18,0.256035
lomutoqsort,18,0.258956
lomutoqsort,18,0.255599
lomutoqsort,18,0.256178
lomutoqsort,19,0.969689
lomutoqsort,19,0.974793
lomutoqsort,19,0.971954
lomutoqsort,19,0.974938
lomutoqsort,19,0.970283
lomutoqsort,19,0.972069
lomutoqsort,19,0.975787
lomutoqsort,19,0.971808
lomutoqsort,19,0.971856
lomutoqsort,19,0.973776
lomutoqsort,20,3.80997
lomutoqsort,20,3.79848
lomutoqsort,20,3.80358
lomutoqsort,20,3.80622
lomutoqsort,20,3.80815
lomutoqsort,20,3.81269
lomutoqsort,20,3.80937
lomutoqsort,20,3.82138
lomutoqsort,20,3.82834
lomutoqsort,20,3.81686
lomutoqsort,21,15.0879
lomutoqsort,21,15.1252
lomutoqsort,21,15.1845
lomutoqsort,21,15.1769
lomutoqsort,21,15.2047
lomutoqsort,21,15.1901
lomutoqsort,21,15.2129
lomutoqsort,21,15.3713
lomutoqsort,21,15.2746
lomutoqsort,21,15.2271
lomutoqsort,22,60.3104
lomutoqsort,22,60.3327
lomutoqsort,22,60.2492
lomutoqsort,22,60.4785
lomutoqsort,22,60.4888
lomutoqsort,22,60.5001
lomutoqsort,22,60.161
lomutoqsort,22,60.5454
lomutoqsort,22,60.3569
lomutoqsort,22,60.3609
lomutoqsort,23,240.37
lomutoqsort,23,240.267
lomutoqsort,23,240.304
lomutoqsort,23,241.561
lomutoqsort,23,242.613
lomutoqsort,23,241.831
lomutoqsort,23,242.829
lomutoqsort,23,242.375
lomutoqsort,23,241.367
lomutoqsort,23,241.898
lomutoqsort,24,961.033
lomutoqsort,24,962.069
lomutoqsort,24,958.769
lomutoqsort,24,959.135
lomutoqsort,24,960.992
lomutoqsort,24,956.389
lomutoqsort,24,958.706
