1024 hoareqsort,10,0.000258
1024 hoareqsort,10,0.000253
1024 hoareqsort,10,0.000281
1024 hoareqsort,10,0.000257
1024 hoareqsort,10,0.000248
1024 hoareqsort,10,0.000252
1024 hoareqsort,10,0.000245
1024 hoareqsort,10,0.00025
1024 hoareqsort,10,0.000247
1024 hoareqsort,10,0.000249
2048 hoareqsort,11,0.000526
2048 hoareqsort,11,0.000526
2048 hoareqsort,11,0.000531
2048 hoareqsort,11,0.00055
2048 hoareqsort,11,0.000277
2048 hoareqsort,11,0.000185
2048 hoareqsort,11,0.000185
2048 hoareqsort,11,0.000183
2048 hoareqsort,11,0.000185
2048 hoareqsort,11,0.000184
4096 hoareqsort,12,0.000386
4096 hoareqsort,12,0.000385
4096 hoareqsort,12,0.000387
4096 hoareqsort,12,0.000392
4096 hoareqsort,12,0.000389
4096 hoareqsort,12,0.000392
4096 hoareqsort,12,0.000379
4096 hoareqsort,12,0.000381
4096 hoareqsort,12,0.000389
4096 hoareqsort,12,0.000383
8192 hoareqsort,13,0.000798
8192 hoareqsort,13,0.000793
8192 hoareqsort,13,0.000797
8192 hoareqsort,13,0.000795
8192 hoareqsort,13,0.000788
8192 hoareqsort,13,0.000803
8192 hoareqsort,13,0.000783
8192 hoareqsort,13,0.000794
8192 hoareqsort,13,0.000782
8192 hoareqsort,13,0.000794
16384 hoareqsort,14,0.001633
16384 hoareqsort,14,0.001602
16384 hoareqsort,14,0.001609
16384 hoareqsort,14,0.001657
16384 hoareqsort,14,0.001622
16384 hoareqsort,14,0.001584
16384 hoareqsort,14,0.00162
16384 hoareqsort,14,0.001642
16384 hoareqsort,14,0.001604
16384 hoareqsort,14,0.001645
32768 hoareqsort,15,0.003327
32768 hoareqsort,15,0.00325
32768 hoareqsort,15,0.003331
32768 hoareqsort,15,0.003287
32768 hoareqsort,15,0.00329
32768 hoareqsort,15,0.003336
32768 hoareqsort,15,0.003284
32768 hoareqsort,15,0.003242
32768 hoareqsort,15,0.003314
32768 hoareqsort,15,0.003275
65536 hoareqsort,16,0.006738
65536 hoareqsort,16,0.006659
65536 hoareqsort,16,0.006861
65536 hoareqsort,16,0.006772
65536 hoareqsort,16,0.006749
65536 hoareqsort,16,0.006784
65536 hoareqsort,16,0.00672
65536 hoareqsort,16,0.006812
65536 hoareqsort,16,0.00676
65536 hoareqsort,16,0.006686
131072 hoareqsort,17,0.013764
131072 hoareqsort,17,0.013704
131072 hoareqsort,17,0.013798
131072 hoareqsort,17,0.01375
131072 hoareqsort,17,0.013847
131072 hoareqsort,17,0.013755
131072 hoareqsort,17,0.013719
131072 hoareqsort,17,0.013871
131072 hoareqsort,17,0.013701
131072 hoareqsort,17,0.013624
262144 hoareqsort,18,0.028131
262144 hoareqsort,18,0.028681
262144 hoareqsort,18,0.028761
262144 hoareqsort,18,0.028006
262144 hoareqsort,18,0.028349
262144 hoareqsort,18,0.02825
262144 hoareqsort,18,0.028392
262144 hoareqsort,18,0.028267
262144 hoareqsort,18,0.02804
262144 hoareqsort,18,0.028599
524288 hoareqsort,19,0.057493
524288 hoareqsort,19,0.05874
524288 hoareqsort,19,0.058357
524288 hoareqsort,19,0.057755
524288 hoareqsort,19,0.057277
524288 hoareqsort,19,0.057913
524288 hoareqsort,19,0.058304
524288 hoareqsort,19,0.058591
